customer_ID,target
0015d621bacbfd59cc1479aea405645ecb480f6ee779e06d66ce55da3bd397fd,1
0015f17c5ac57874c05c4a4d0f9b59fd352d2d242d5f917c7ca05b29d96c8b6c,0
001622b52f6cf47344ffc23ab4e468fc33104a52147a419e18c855a027035d44,0
001626099060b23a2fccf651dcf67b1f22aba9f24433377e94bbad4daa64296a,0
00163cf7b8cc9cb2781ac05331d83c3ae7720f4860ee8aa2a3f0fb70b13f2f25,0
0016b9485e459e660a7b05fa1df47c5e206bb3e62836b9c24e004dc87ec7a2fc,0
0016cd50ff138dfeb9debf1cfcd4cb086f6e44507061c7389b2cab8e7283e752,0
0016f5abba737a65efb60e50c9088ea2ae3f5d157f0c0030eb488b1de0457cd5,0
0017039b6f3eceb538de3d312f77028bf274cf61f992a3990d0fcb77883846e5,0
0017487d48be1c9137ccd39585bf718aa0e97c12925326c7afd4df5a90a0ce83,0
00180f888f085461977442e936ab051e02fdf3ea94c2a1b6d900ae234758ca49,0
00184f2c2f7711251d61f430f47014e398238b6a097aa53a121e28f4055241f5,1
00186b3924dfe0b73426f31ac691a272697c0794f512d613fb200e4fbdc4c198,0
0018753794d55ff4ab24aaa7f8e65d504fd1efbf04e369f166dc2f2158513462,1
0018b9615720ef360b4036fc8abc25f5412c4d258d345d5e040c52382ac802bf,0
00191800f4a05e90f0afdede2c04fecc362f48be289ffffee67ec5b431cf297e,0
00198271158a46bf89b3df6184e3a84bbe02331637f56e7c22d502da5805c487,1
00198d342a10d2153efeff31cd500be958a226204a6bc3058e17fe51dbd27a48,1
00199bc3b3a6c6ed3e418dd53721d1c29da9bbc29f00bbd922204710eac5c8da,0
0019b0b705b2aa3aaaec7e1d74b829dee8a38502907597de78c252f5c2670251,1
0019d00f6dcd584a6829b7b971e2f3394b9f2bcccea73457e5104bc52c3ce1cf,0
0019d85b7b76f91d1a9be0e2344acceba20ddf500b7a106963decb50aad22209,0
0019dd523506d023120548b46061ed4a67ab6e1cd88c6a90108ec0bffd88cf58,0
0019f78139490fa4b5d8c589d87656d7277c47d4177b7b607d47b93545962080,1
001a152e1893ab8372e7c9627c9de2e024399f2660d5d8c5dc027bc5083144a2,0
001a269af6a59cf414110824defc752f363f7c0dc23af3bbe7edf25edb9923de,0
001a3fbd90f8063452fb7e136b6e2d4b43e111433ebd579bcd8ac39129bdf89e,0
001a4c2322fbacb33598adb0da17c43e18fadd129bb1d71fad52173da8e1c053,0
001aca2a9e2932eeaa19987bdc6e10859e8724696e3ba1da21bc075afb8c5e50,0
001ad1496eecc50eab1dbddd669a824cfc257cab6297d7e86f10b8c15bc1a8cc,1
001adb0774c0df8e6405c3f27dd84887b633b8143f9147d0b29a3dcc3489caa2,0
001ae0d30660eb6a5182b87e7d6869d45f53892edf993435538104d0db3347ad,0
001b32e4a338c536f2a2237b90f7c40b19455ad2aad94f13d7bbbe0d2cd55667,0
001b34655780067d806954c2129027718512d0ddf1b0f11b8da3ad6af6926511,1
001b3bfc1c9791df630786495eb9f6d7b6f0a3f213d6819652d2c42581a16493,0
001b7e638f4a586101544c5a68c1d62ac5db920c7498f363b739fa46e4ba6acf,0
001b7ffd50e362afad337496077d43ec17ad1a3f14cd9652b3b1065c9e208589,0
001b86346f6b042e0fde740d586edd2eca871141e4d890107976692bb1f3d936,1
001b8b68722cd18ec85f1be00f0d4bde43a27931057eb4f93faa75c38ed244df,0
001bb176e664951c898309e2fb39d0e9c76d0bded13514d8193c25867eb05d6c,0
001bb94dc268e39c9345ae6d3d3c07a87791092ec63d955a897fd1ce5613042b,0
001bbdaa59cba9f0a65c50c808ccae731c8fd947b69eed5cb9f744d005c68981,1
001bc08002389732bee5aede54b2b97d226136d15e61a6a7e4eb3344698cad92,0
001bd5815ff1a2dc44f627d298ae27c2d89fe7f37a9e25cb5b6c085803f36010,1
001c135588af2ae218a4a69f2acc6fe6b91f72eb470d82eed49019275475d175,0
001c886240970cf7f9c6092f0f8bda6d17100d4ac244d5fad72497711ce2d341,1
001c9e6229cc6e64c6e45a4f8a8cccb572abe238224afd6a705dbd0d472e6e4d,0
001cae3f34d6fade52105a5bdace54faad96eaff5ebcf6173a770f981c2c2555,0
001cdb20ffadc532a456ed4d8af7f8d6b9e1924dc867440d6b79e0eb6dd60739,1
001cde1044b029fab66773573e6c69c7270b0c0c4b94756ab2bd071f907167bc,1
001cf7c4466fd79fe548cf3cf8603efe2e89d6b25e457014c26e3fea9c361c37,0
001cff857e3644b5d2119188c19036948979eddea5db37dc23720c1a921721ee,0
001d09cc9aa6ded94f20db9cbe0b5c384945e716b9f16b13ca3a63f70059c904,0
001d1f5a920edbfa679f09be6319f95531020b8be9a5b60cfab92b35747d1edc,0
001d44e49a002e8e641d3ff4dcda79aaaea657bc8857bac4173762b3748bfed6,0
001d474dfb85feeabd59ae7b9d11cbe171c32bb8b0d95c5c88ede77aa4fd7d5b,0
001d5bd42389cd1cee3f0a51f1604f1cf260102253190690451c10ac221e2560,0
001d7c75a4bbe4653d80a8ece03f356fb406dcd551151730cc0da6d521d012d9,1
001dd05e0f5c28a08463f1715a096aefd7062bbb3d7da582ef1d0104f2d085d0,0
001e0caf68a69655bd8d08f13d3a1f022ffc199af27ccc612721d2b988b19968,0
001e2035091bc8fc6d3a772a944ee965dc2abb67c195cfcfa7c61b88eb77e969,0
001e2ceaf1421f1477c0de9ba1c9357b9d278f7b670ab71f5184e4a2436061ab,1
001e31ec62f389987c11f4a164245cb84b1876c7c814453461a617b4b326ae18,1
001e357892288160c5e16cd84e79c1939c3caaa2cfe60602204628a90ef0f804,0
001e505b4ee0ca27188921c511fefb2de57406cc647aebd23f1c55312ddf206e,1
001e59e35cb9fff52215ec8ab07f325555364be80a409b873e2a7546663be173,0
001e73379368079e9f00d72d4e4839dd6c684a8c9f34aaec51eaaff3c02adc58,0
001e8217c5b5dc672993bce94cee7dbaaea8cc401244979e95ad989dc4efc90f,0
001eb25f7956562f26228d307942c5a40b7eee1bb9b98791c726b16f0a0e5c0a,0
001ebaf0a7d91c46709feff7129c9ed613b9a25d9b07d97e9dda8adf3c5e983b,0
001f0681a75ca4c48191fe04f19cf5b66c6ce0c546ad4a3e61f2fa5ce026ae58,0
001f781c7913e962b9fcb8e7001663f0a31e0646b857f0f57643942de49d80a5,1
001f84a87e8bce32612d776d2ac0e2ef42b3e5c619d2b289bac1552634b8d539,0
001f96314444a9296f5d5322fe6f9b647888127286ab0d3a8d356202bb88557d,0
001ff5350ab524ad281b84d191c1d196bb575935ee0bb72405be692c9b0eb1a5,1
00203c34f17229aad6c484fcd71e4aa540065c60733d7fde0715777a53787b29,1
0020428bc1416872951c7405ff9d384e448eaadeee4b893876ed39b1d881795d,1
002071212ea5e4a9d45f96003c41a784715014736ce63eb8f6c62ac075be28b2,0
002087bb823a03362cb7bab0f04164f3a4abd1358c1cd4505463ff0463af77b4,1
00209fa047a2bedb391dcdb7bda23f1976adb3d382d039bdaa9b656398def9b4,1
00209fef142c540fb6c1f521f65825ac0b514ac53efc3486d80186064e1eb969,0
0020c0d122674879c826799724a4d6d1c5d3de82fdec4afa18c2dad3c84c3e6a,0
0020f8282bfac35e4f1f7fe5b59b2bcc9df6c3fd25ccf210de579f6bc9a23508,0
00210a9c1561549cd90bcb3b1cab8d2ccac151848198514f15c66fcf08a9c844,0
00213e82686dcded496000d4440b2d94aae70e815ab6551c3e5570118eb1d160,0
002159884afacbea46113434fb368a58cada0185266fc239299035e6f648a54c,0
002161a6cf464a69978d4459cc85af8bf6ae4f03efcd9cafcc474f5d9d649285,1
0021abacf5a46170a4db2cf4d3f133d8823f691fe927ab26a4e0b9c00519218f,0
0021daa696e5e63512de8297bbd3b9cfbf476a34309d6e2fd71d72ef6e4538db,0
0021e230eafcb9f8229d49f717602e6dff5d3448041f707527f6e037540907f1,0
0021fda1616bd44277fc444066dccfc5078d7625427e69845be6b212317a4556,0
00225149c16c9a4c37a3e97ee0358ff482e588423afed1a79b0304221ee5e8fe,0
002259d195fcb87b15b98503ac5d2c4d29bc8383053ca3ad8951c598fbb6812a,1
00228dbed3f091f95c3668240a9e304551e8ca063b534d8cf06cb85b7aae7491,0
002296c2308b09fcd67c4b1b24378843c3237e1509a23913141fca18524a1781,0
00229b900623d8826af93d0246efe7434a56c42c35c9f239728ebb50833fdcfc,1
0022c2a2417deff2632c5f26a23154ab2b5dbe3c98bf73467aeffd63b9eb66ba,0
0022c67e5523bb50b4d15fd20a7db6add64dffbaec7a38c3a61457a91872fb77,0
0022cda28ca2851c2b46b4bd1615f6d4a380710585b1bbb0db35b3ab8105d77a,0
00233f65ebe2a29b2625781b3eaa3646dbe470285695cb2bcac4a883e90126ca,1
00236b7198b9c9a91cae37603f0f2c50d9c6a089788a4cee7057e9be69eda1ed,0
00237aac0b2f8f6765ab8ac6ea3212afa40fab21dd3470af6f78ac4ff7b98a5b,1
00237be3e4f95823b5777a4bfd96a0eb02c9c34227279d4021c48c639bbded6e,0
0023881c865b09ce459e27405bf23da2eb39d57084a5446d7e8e1085a171a805,0
0023b642e4c492117002174d12b6509635b609c3d83a90ee2e859471394e4cef,0
002415c4869a42f5abc32afc8949a79539166e976e3e7324ab3c648b3d73e179,1
0024753e67ff07c9b87a98b45ccb4e8a6adf509bc38d9c50a5bd86aa45339db0,0
002495b4dbef63be0581e1763ba67322cfeb9d4da17c0c1a111f60f0517fd86a,1
002495e9c135c7a01a964ba0def139b23d5e66927186aaf914d997390175d963,0
0024ac40b501559a3eac7b555d0809966772cbb7656dea5d7662454e392dc641,0
0024d9dc667535be8ac3d513003e4190cd687cf7d71008c4fd6a88ebcc34ab04,0
00252a52c9d997f25742e8d4e026cda5b1b94d33a850e3b2dd13de2609c31e6c,0
0025bc382de57ed77c1688817331aedecf4195c900ff0b55c3093a6c69aff37a,1
0025e7e51155da48d85ec08007dad0a7b981a88e88dfb795eb3f6f905759fb9c,0
0025fbc119154ef74871fd820ae5eadf602e42995c7b7b104c9f3e3d6da71342,0
00260f508cae134b286fd4deeeaef5b7dfaf92c53e147d06c7794d9f72c536f3,0
00268773e3b07b3d06b06e41f96d460184e3a5fb3a4f44c79d1d6bb9ee512f71,0
002689a0dfd98a10b1db28c4515c8ec5106f07e0837271a9c5b2a8b12236d511,0
0026d93c0e76d575f1e7120d5bd83bac6b1ff4c8ebe65289c80243d6f80df250,0
00273a85b50fd2f0db9b6ac44b2866c4a4548e508492c1d7c149efba0608b9b1,0
00277dfc8e04d2617873acfdca568a94f49ea8f99c81ade27303d3ca9ef804e9,0
0027871701a9fbaa3889316ecadbb8b7f3564cc71507273aa45934a6bc9fdf37,0
00284a5b7b7263197c4e728a91609381af305b9cf7a04c1241cfaac199e68507,1
002876fd0f5efc5ca084177ebd0dcb3ce096f5422b93c316fc56833a8bd9f85b,0
00288bdd72b037c39540af3ec7f309cf00378ff4889786c50fc025c0d9e67ae5,0
002890a84241e45593a3fe6288836eb5a5f128eeaef7fc2a5b44f376cfbc1480,0
00289ca330b21a57eaf8d2251ae52e007ba2baea743fa6e0ad153828a1ba411f,0
0028c7d508f727f63d5d81e667ce662946e8a36e07c7d34adebdb1decd312382,1
002905d909ed33590b535fd0ea8d8460d9930ae0a387dec48c547443a7889d99,0
002907d1006ec299d6b4c756ed92920c915ddbbe34434a4a667221ce259e0b12,0
002917e61057fe0fab6a86b0a3dc4ebd104de633bfb1d1017ffb0ecf2df8a706,1
002918cd5d64f47f6e1390b4e78cac2f417c91fa134d9bdf6b80b5e8bc0911bf,0
002972bc21889b65af21667afbeb986fa4fa097469308848a3fd171fafbe1de4,0
00299f4c6497510127af0f53cc0b363a9021ee71a9aa708a3869618d34f1790f,0
0029d45c7fd5b96eaeaef3dc73d88a9aa0f9bf22c010ac78e0cb59a643379fb0,0
0029dc52de61302d1db0a2bc4a2649c0cfe3287b493db39a9e20d23d791b2a11,0
002a5292e5bf39183ce10d0d1dfb262863f06cf6cb6b2aa76c7ab307abf047e4,0
002a89c08c62a36e0c08816bb4f6eee3b3baeff362f2a0d1df2475c56a82477e,0
002aadcc911c73d7cfe49da42540698f87bfc01469e791ee233cb272a5971276,1
002abf4ab6b6b6b1f05369304c0dc8ec61ba078abbccdd015d7d7136dfda6ca6,0
002ae7c18dbbb0262b424c78589c22902b7bb98591f0cc5a62c834c0b65e5f74,0
002aecefb7eda454013049ffe6243484f7f47d97158a5f96468815b12809ba93,1
002b0d5883820427536a2a4ce5b3cfaab73e1907cf8b561e86fc67d7898c13a0,0
002b2925950c4e319887f30494aba09a5629345a71a90eef5e899f54da3113f9,0
002b4831b4dbff67f987b2818b9d7d1075f6e6e7e32bde8638d6ce0fc2f4eb36,0
002b66a636237d16b2344db6c39210bae5f091c9caf8479e6066101b4a197ce0,1
002b930ad6a7e6551482b48a4dbf0f43003e80877f72244acab3cd43088249fb,0
002ba04d6b08c2c2fd24603ae2fb3dc53396342c9eb39ac5575f7bf07fa09e87,0
002bd199507ddd0e570085047ac57d8ba6c79890aa36df7e86f297442a3fd9da,1
002c2afa74ba1eb4cb6a17e51b9f5c77162f83aa5ab756abb6eb330352971e45,0
002c354aee001377ad35ed449c58ceef28fc483fe8d755f611cb63aebe83d898,0
002c56c946221a438f997882f6be23f162d91785ae7ec38a72244457d84b51d0,0
002c5fbf291478819754559d7abb08f6e6d8368b47d38143bfa7c1ee19a25470,1
002c6f85a397c09c84510575a7ae2d46702e0ad5e4ce5230ca99f2cf8905ddae,0
002cbbf6cb777d7789f9821d4edcffe5b9b607594fc53b6e75a0b5ed03ea96f1,0
002cdd75b5aff0edcd3c10ad0c5a05c48e23c86844689eaa34103a206606fe65,1
002cffc181268e68c0402dd09e8114e3be4c8407f2a7065fb9ad08e6858729ce,0
002d40e0f4aa8c81f44e09c6b90cf76bf9dcd1937cc904fb2c7902c307c5464d,1
002d43ecba89678f115a51dba7e87787220e8bbdf966b88dee723a57f12f891f,0
002d50aff000239afe145df23b63a4d178fc084a52b349803d3d851e7173db33,1
002d6c879b55da7dca6b7ae8bb5054a8ab9c5b24e0b15717f46c900f01977e59,0
002d86c8c1bbb7b72fa6d8684dfcf2bfbeb215597e7dcc37abc9edee6703bf95,0
002d91896f5792a0a8cf1f0ae0395a114a7e58cae4644ee19f857784097440ce,0
002da05f7452c77cd4acaf72567594c2b99ece16a870dd84c14c3755845a3e41,0
002daa6a5a4fb77c2d5e6dcc0c7c18101f804f6c967955b44193271bcd65d4f5,1
002df19719e0c4f38ebd26aefe15f12b9d0a76d78e7384832ff49ce43b21457d,1
002df8c3c81391f9d324b87da24a0f8e03433a047d131a89e9537f3c6871a99f,0
002e0d390fb2f8c6ecc5a60dc9a5ab1412c2a2de2486af1af96155ce2658b0a6,0
002e4014387dde9040ca3f17b87057efa00e0a317b049c20ce1bd6d9e999ed9e,0
002e4c7a834f780483e2a88a055f48b360b45c69bfdfa3f610a5253d2272b9b4,1
002e53f280c37fda8935a6c007da11496e295abb282416225af22f0e78f1448a,1
002e58f1488e06ba0ef0c3d8a19f49fcb1aa5ed35c6a31a43229e80eb067b011,0
002e667494c72bd58c8d85b9cdb7bee71da07c2c351fa9debfebbc1c23639dba,0
